,CensusTract,State,County,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Voters,Workers,Locations,Hours,eff_score,timeToVote
3946,48439105502,TX,Tarrant,28.9,54.0,16.4,0.0,0.0,0.0,4013,51870.0,4956.0,23328.0,4287.0,25.4,48.5,38.1,15.3,28.5,6.6,11.5,79.1,14.2,0.5,2.0,1.7,2.5,21.7,2365,77.7,19.2,3.1,0.0,17.6,1134484,2245,338,12,8.02630975844525,481.5785855067149
3947,48439105503,TX,Tarrant,16.5,68.4,13.2,0.0,1.4,0.0,4621,67710.0,4882.0,32478.0,5323.0,6.9,5.8,37.3,15.0,27.8,7.1,12.7,86.8,9.6,0.0,0.0,0.6,3.0,23.4,2825,84.7,7.5,7.3,0.5,2.3,1134484,2245,338,12,8.02630975844525,481.5785855067149
3948,48439105505,TX,Tarrant,21.1,50.3,15.0,0.0,11.3,0.0,3023,46183.0,8413.0,28644.0,4400.0,27.1,53.4,47.5,12.1,20.0,4.2,16.1,74.5,17.3,2.3,0.7,0.5,4.7,27.6,2300,82.3,10.5,6.7,0.5,8.1,1134484,2245,338,12,8.02630975844525,481.5785855067149
3949,48439105507,TX,Tarrant,6.7,78.7,6.0,0.0,6.9,0.0,5139,96359.0,23688.0,74137.0,11850.0,1.9,2.8,68.5,7.7,16.3,2.5,5.1,82.8,7.4,0.0,0.0,3.1,6.7,27.3,3159,74.6,18.7,6.4,0.3,2.5,1134484,2245,338,12,8.02630975844525,481.5785855067149
3950,48439105508,TX,Tarrant,20.9,51.2,20.7,0.0,5.8,0.0,4815,52406.0,9271.0,35978.0,5906.0,10.4,15.5,48.4,13.3,23.5,5.9,8.8,90.5,6.0,1.7,0.0,0.0,1.8,24.7,3920,91.4,6.1,2.6,0.0,5.3,1134484,2245,338,12,8.02630975844525,481.5785855067149
3951,48439105510,TX,Tarrant,23.4,26.4,36.2,0.0,7.0,0.0,5621,51538.0,11895.0,25102.0,3189.0,18.9,25.1,36.6,18.2,28.0,3.9,13.4,87.9,8.5,2.8,0.0,0.0,0.8,28.2,3810,81.1,13.5,5.4,0.0,10.9,1134484,2245,338,12,8.02630975844525,481.5785855067149
3952,48439105511,TX,Tarrant,27.2,31.8,38.3,0.2,2.5,0.0,3911,43522.0,7190.0,20841.0,3073.0,21.5,36.9,24.3,28.7,29.8,5.3,11.9,92.8,6.1,0.0,0.0,0.0,1.1,26.1,2594,88.4,9.6,1.9,0.0,8.7,1134484,2245,338,12,8.02630975844525,481.5785855067149
3953,48439105512,TX,Tarrant,17.4,57.0,20.1,0.0,2.7,0.0,3055,69330.0,8227.0,31761.0,3429.0,4.4,4.6,37.9,22.0,20.9,7.4,11.8,85.2,10.5,0.0,0.3,0.6,3.5,26.8,1961,81.7,8.3,10.0,0.0,5.2,1134484,2245,338,12,8.02630975844525,481.5785855067149
3954,48439105513,TX,Tarrant,17.7,34.5,39.8,0.4,4.0,0.0,2025,28598.0,4843.0,19741.0,2296.0,19.6,26.4,33.5,18.3,38.6,1.2,8.4,88.6,6.9,0.0,3.6,0.0,1.0,22.8,1261,84.2,15.2,0.6,0.0,6.0,1134484,2245,338,12,8.02630975844525,481.5785855067149
3955,48439105514,TX,Tarrant,29.5,40.5,26.4,0.7,1.9,0.6,2240,41528.0,10415.0,29369.0,3460.0,12.0,28.9,34.2,23.1,26.6,7.9,8.2,88.1,4.5,1.0,5.1,0.0,1.4,22.5,1904,84.5,13.4,2.0,0.0,10.1,1134484,2245,338,12,8.02630975844525,481.5785855067149
3956,48439105600,TX,Tarrant,55.9,40.5,2.8,0.0,0.2,0.0,3240,51250.0,3966.0,21754.0,2400.0,12.1,18.9,30.8,21.3,20.5,9.0,18.5,88.2,4.8,0.0,0.0,0.1,6.9,25.6,2600,80.5,7.4,12.1,0.0,6.6,1134484,2245,338,12,8.02630975844525,481.5785855067149
3957,48439105701,TX,Tarrant,45.1,41.4,7.5,0.0,1.4,0.6,2440,60274.0,7343.0,22770.0,2771.0,13.5,27.7,26.8,22.3,25.8,6.7,18.3,83.0,12.2,0.5,0.8,0.6,2.9,23.6,1706,79.1,14.5,6.4,0.0,6.4,1134484,2245,338,12,8.02630975844525,481.5785855067149
3958,48439105703,TX,Tarrant,29.1,42.6,24.4,0.0,0.9,0.0,2112,49868.0,6759.0,25085.0,4019.0,19.3,26.0,35.5,15.2,24.2,13.1,12.0,90.5,6.3,2.7,0.1,0.0,0.4,28.9,1453,83.3,13.4,3.3,0.0,11.3,1134484,2245,338,12,8.02630975844525,481.5785855067149
3959,48439105704,TX,Tarrant,44.8,14.3,34.8,0.5,5.1,0.0,4604,44013.0,5983.0,15335.0,1767.0,20.7,26.4,17.1,18.5,29.6,11.9,22.9,80.9,10.7,0.7,4.2,1.5,1.9,31.1,4353,83.7,8.0,8.3,0.0,6.0,1134484,2245,338,12,8.02630975844525,481.5785855067149
3960,48439105800,TX,Tarrant,74.7,21.3,1.7,0.0,2.3,0.0,1789,37121.0,5099.0,14733.0,1979.0,15.1,19.4,10.0,15.7,27.2,17.1,30.0,85.1,11.2,0.0,0.0,0.2,3.5,22.2,1788,84.3,7.8,7.9,0.0,5.2,1134484,2245,338,12,8.02630975844525,481.5785855067149
3961,48439105901,TX,Tarrant,79.6,7.2,12.8,0.0,0.4,0.0,1568,35665.0,4608.0,13563.0,2692.0,41.5,58.2,8.9,30.0,17.7,17.2,26.2,78.7,18.8,0.4,1.3,0.8,0.0,26.9,1609,88.5,6.3,5.2,0.0,12.0,1134484,2245,338,12,8.02630975844525,481.5785855067149
3962,48439105902,TX,Tarrant,23.9,18.7,26.9,0.0,28.9,0.0,2788,24909.0,7036.0,11464.0,3472.0,45.3,60.8,6.0,26.8,14.6,14.2,38.4,47.8,44.8,3.6,2.1,1.7,0.0,30.3,1757,98.0,1.8,0.2,0.0,8.0,1134484,2245,338,12,8.02630975844525,481.5785855067149
3963,48439106001,TX,Tarrant,43.0,20.4,34.8,0.0,0.9,0.0,4801,49830.0,3737.0,19512.0,2109.0,17.8,32.8,25.2,19.0,22.9,13.0,19.9,81.7,9.7,2.2,0.5,0.0,5.9,27.9,3736,82.8,10.4,6.8,0.0,5.2,1134484,2245,338,12,8.02630975844525,481.5785855067149
3964,48439106002,TX,Tarrant,40.2,4.5,54.4,0.0,0.8,0.0,2216,41031.0,4644.0,14807.0,2317.0,26.8,45.7,17.7,26.0,17.6,16.7,22.0,68.1,25.0,3.0,0.0,0.0,3.9,24.3,1590,78.8,12.6,8.6,0.0,5.1,1134484,2245,338,12,8.02630975844525,481.5785855067149
3965,48439106004,TX,Tarrant,34.1,23.1,38.7,0.5,2.3,0.0,3259,51897.0,5347.0,18642.0,2390.0,25.2,36.6,21.2,19.7,27.5,9.9,21.7,80.4,14.3,0.7,0.0,0.0,4.6,28.0,2769,82.2,12.7,4.9,0.3,5.3,1134484,2245,338,12,8.02630975844525,481.5785855067149
3966,48439106101,TX,Tarrant,46.5,6.6,46.9,0.0,0.0,0.0,861,40789.0,8989.0,13759.0,2152.0,15.1,22.9,15.0,32.5,19.1,8.8,24.6,82.9,9.9,3.0,0.0,3.2,0.9,26.2,533,87.1,9.8,3.2,0.0,13.5,1134484,2245,338,12,8.02630975844525,481.5785855067149
3967,48439106102,TX,Tarrant,34.3,24.4,39.0,0.0,0.0,0.0,2118,27065.0,9534.0,16160.0,2891.0,26.0,28.0,14.7,18.1,17.8,21.5,27.8,69.6,29.7,0.7,0.0,0.0,0.0,25.4,1386,92.4,4.8,2.0,0.7,8.9,1134484,2245,338,12,8.02630975844525,481.5785855067149
3968,48439106201,TX,Tarrant,21.7,5.7,69.7,0.4,0.0,0.0,2463,33482.0,7158.0,13427.0,1674.0,30.9,49.7,7.9,23.1,27.2,9.0,32.8,86.4,4.1,2.9,0.0,2.4,4.2,23.2,1382,80.3,6.2,13.5,0.0,18.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
3969,48439106202,TX,Tarrant,22.4,2.9,73.6,0.1,0.0,0.0,2790,23750.0,5015.0,12259.0,2317.0,40.2,52.9,14.5,30.7,22.4,10.3,22.1,76.4,14.9,3.5,0.6,1.9,2.8,23.1,1530,87.3,8.4,4.3,0.0,14.2,1134484,2245,338,12,8.02630975844525,481.5785855067149
3970,48439106300,TX,Tarrant,23.4,2.3,70.9,0.9,0.0,0.0,1827,30778.0,7200.0,14351.0,2285.0,29.1,52.4,19.2,25.3,20.4,16.7,18.4,76.9,12.6,7.3,0.0,1.3,2.0,31.7,1130,81.1,15.7,3.3,0.0,17.2,1134484,2245,338,12,8.02630975844525,481.5785855067149
3971,48439106400,TX,Tarrant,45.4,32.7,20.8,0.4,0.3,0.0,1446,39792.0,8912.0,17730.0,4581.0,35.5,52.0,13.2,21.3,23.6,30.8,11.1,75.5,19.6,0.0,1.1,1.6,2.1,32.9,1184,81.8,8.7,8.4,1.1,10.6,1134484,2245,338,12,8.02630975844525,481.5785855067149
3972,48439106502,TX,Tarrant,23.9,33.9,34.8,0.1,1.2,3.2,2077,43378.0,7805.0,27962.0,4826.0,18.4,28.4,33.9,15.7,31.4,5.2,13.9,78.5,11.1,0.0,0.6,4.5,5.2,25.9,1298,81.3,11.7,7.0,0.0,16.7,1134484,2245,338,12,8.02630975844525,481.5785855067149
3973,48439106503,TX,Tarrant,13.0,31.9,49.9,0.0,0.5,0.0,3630,48258.0,5612.0,21607.0,3432.0,14.7,18.6,30.6,17.1,26.6,8.7,17.0,76.3,17.4,1.7,0.0,1.7,2.9,27.4,2418,78.9,14.4,6.6,0.0,10.3,1134484,2245,338,12,8.02630975844525,481.5785855067149
3974,48439106507,TX,Tarrant,5.5,68.6,23.0,0.0,2.5,0.0,1586,47361.0,12739.0,31429.0,3623.0,14.6,23.7,52.5,8.4,18.8,3.5,17.0,75.8,8.0,4.1,0.0,3.8,8.3,27.6,896,78.2,13.1,8.7,0.0,5.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
3975,48439106509,TX,Tarrant,10.6,39.4,39.7,0.1,8.3,0.0,3318,50889.0,9526.0,29334.0,3061.0,18.3,29.6,49.0,7.7,27.2,3.1,13.0,83.6,7.9,0.5,0.8,3.0,4.0,25.3,2496,80.4,14.6,5.0,0.0,7.3,1134484,2245,338,12,8.02630975844525,481.5785855067149
3976,48439106510,TX,Tarrant,16.7,49.8,14.7,0.0,9.9,3.9,5429,76554.0,1542.0,29634.0,1948.0,4.2,6.5,45.5,11.2,25.7,3.4,14.2,81.4,10.0,1.4,0.0,0.6,6.5,30.4,4589,85.8,10.6,3.7,0.0,8.1,1134484,2245,338,12,8.02630975844525,481.5785855067149
3977,48439106511,TX,Tarrant,30.4,28.0,32.1,0.0,4.4,0.0,4781,40700.0,6287.0,18311.0,2478.0,18.7,27.0,28.9,18.5,25.7,9.4,17.6,84.2,8.4,3.4,0.0,1.4,2.7,26.9,3684,82.5,9.6,7.9,0.0,12.1,1134484,2245,338,12,8.02630975844525,481.5785855067149
3978,48439106512,TX,Tarrant,10.0,24.4,61.3,0.5,1.9,0.0,3664,35165.0,5556.0,21560.0,2483.0,26.4,41.0,31.7,25.3,30.6,3.0,9.3,77.2,11.1,6.2,0.0,4.2,1.4,29.5,2237,82.7,11.8,5.2,0.4,17.3,1134484,2245,338,12,8.02630975844525,481.5785855067149
3979,48439106513,TX,Tarrant,12.6,19.6,55.2,0.4,10.8,0.0,2064,47770.0,9952.0,24107.0,6046.0,25.4,43.6,25.6,17.5,27.5,11.3,18.1,86.6,7.8,0.5,0.0,1.7,3.4,22.9,1461,80.9,13.7,5.4,0.0,13.6,1134484,2245,338,12,8.02630975844525,481.5785855067149
3980,48439106514,TX,Tarrant,14.7,31.9,49.5,0.0,3.3,0.0,3563,38472.0,10189.0,20956.0,2980.0,32.4,50.6,31.0,16.8,31.0,2.9,18.2,79.5,13.5,0.5,0.0,2.0,4.4,26.2,2860,89.9,5.8,4.3,0.0,4.7,1134484,2245,338,12,8.02630975844525,481.5785855067149
3981,48439106515,TX,Tarrant,23.0,27.0,40.8,0.5,5.0,0.0,2477,32131.0,6404.0,27325.0,3984.0,21.7,46.0,32.5,19.6,27.7,9.1,11.1,78.4,9.0,1.2,0.0,6.6,4.8,25.9,1891,80.0,13.3,6.7,0.0,9.4,1134484,2245,338,12,8.02630975844525,481.5785855067149
3982,48439106516,TX,Tarrant,41.1,9.6,46.3,0.0,0.4,0.0,2719,21444.0,3398.0,14409.0,2517.0,40.6,51.7,20.4,31.7,23.4,6.3,18.2,70.1,16.4,5.8,2.0,4.7,1.0,25.3,2410,92.2,4.8,3.1,0.0,8.5,1134484,2245,338,12,8.02630975844525,481.5785855067149
3983,48439106517,TX,Tarrant,9.9,29.4,42.5,0.0,14.6,0.0,5187,46925.0,8158.0,24753.0,3275.0,16.2,25.7,34.0,12.7,31.6,10.0,11.7,85.8,8.7,1.3,0.9,1.1,2.1,23.7,4620,86.9,8.1,4.7,0.2,7.5,1134484,2245,338,12,8.02630975844525,481.5785855067149
3984,48439106518,TX,Tarrant,15.3,29.5,34.0,1.7,17.2,0.0,2595,43857.0,6576.0,33148.0,5116.0,15.0,14.0,34.4,12.9,34.9,6.3,11.5,77.8,9.5,6.2,4.9,1.6,0.0,22.7,2886,86.2,11.0,2.8,0.0,6.6,1134484,2245,338,12,8.02630975844525,481.5785855067149
3985,48439106600,TX,Tarrant,36.2,56.3,4.4,0.6,1.3,0.0,1440,25427.0,3560.0,15763.0,3146.0,36.5,50.0,23.6,14.5,39.6,7.4,14.9,89.3,4.7,0.9,2.9,1.3,0.8,24.1,974,86.4,12.1,1.4,0.0,8.3,1134484,2245,338,12,8.02630975844525,481.5785855067149
3986,48439106700,TX,Tarrant,29.0,59.9,4.1,0.2,3.5,0.2,1711,48682.0,4970.0,20195.0,2232.0,15.7,15.1,25.1,11.1,33.3,15.2,15.3,87.3,8.8,0.0,0.3,0.5,3.1,30.5,1176,86.1,8.4,4.5,0.9,11.2,1134484,2245,338,12,8.02630975844525,481.5785855067149
3987,48439110101,TX,Tarrant,28.2,46.8,9.2,0.0,13.6,0.0,3937,35641.0,4554.0,21519.0,2889.0,18.7,17.1,21.4,19.1,30.7,11.0,17.8,84.8,11.4,0.4,1.4,0.0,1.9,25.1,3090,91.6,5.5,3.0,0.0,9.5,1134484,2245,338,12,8.02630975844525,481.5785855067149
3988,48439110102,TX,Tarrant,43.3,48.3,1.8,0.0,4.7,0.0,2429,40397.0,5612.0,18700.0,2930.0,21.2,31.1,17.4,14.0,30.0,13.9,24.6,84.9,12.9,0.0,1.2,1.0,0.0,23.0,1812,88.6,5.0,6.3,0.0,7.6,1134484,2245,338,12,8.02630975844525,481.5785855067149
3989,48439110202,TX,Tarrant,52.9,36.8,0.0,0.0,8.5,0.0,2350,59459.0,7213.0,20316.0,2169.0,5.5,9.1,10.1,24.4,27.7,18.9,18.9,88.3,8.5,1.1,1.3,0.4,0.4,22.3,2190,89.3,6.2,4.5,0.0,8.1,1134484,2245,338,12,8.02630975844525,481.5785855067149
3990,48439110203,TX,Tarrant,31.4,48.4,11.2,0.0,9.0,0.0,5448,62102.0,11481.0,27655.0,3650.0,8.7,18.4,29.5,19.0,27.6,10.3,13.6,79.4,12.4,0.0,0.3,5.0,2.8,25.3,4790,84.2,10.8,4.9,0.0,6.1,1134484,2245,338,12,8.02630975844525,481.5785855067149
3991,48439110204,TX,Tarrant,40.1,39.2,5.6,0.2,13.4,0.0,4186,52647.0,9255.0,20966.0,2541.0,6.7,13.4,22.8,13.6,28.4,8.1,27.1,83.2,13.5,0.0,1.8,0.4,1.2,21.9,3343,88.8,7.9,3.3,0.0,9.9,1134484,2245,338,12,8.02630975844525,481.5785855067149
3992,48439110301,TX,Tarrant,55.4,33.5,0.0,3.1,6.1,0.0,2004,33000.0,5076.0,12883.0,1778.0,34.5,55.7,8.4,20.3,17.0,25.5,28.8,79.5,13.9,0.0,0.5,3.0,3.2,24.4,1758,88.2,7.3,4.5,0.0,5.0,1134484,2245,338,12,8.02630975844525,481.5785855067149
3993,48439110302,TX,Tarrant,60.8,31.2,3.0,0.3,4.1,0.0,2094,38571.0,11686.0,16952.0,4287.0,29.6,42.9,8.8,25.2,17.8,19.8,28.4,73.3,21.5,0.5,1.1,3.6,0.1,25.0,2286,87.4,5.3,7.3,0.0,4.0,1134484,2245,338,12,8.02630975844525,481.5785855067149
3994,48439110401,TX,Tarrant,29.4,68.0,1.3,0.2,0.3,0.6,3499,47266.0,4463.0,22701.0,2149.0,11.8,14.8,20.8,15.4,32.3,14.3,17.3,90.7,7.1,0.6,0.0,0.6,1.0,23.7,2198,86.4,11.3,2.3,0.0,8.9,1134484,2245,338,12,8.02630975844525,481.5785855067149
3995,48439110402,TX,Tarrant,58.4,36.9,0.6,0.0,2.7,0.0,2645,38109.0,7946.0,14009.0,1512.0,27.8,32.7,9.2,25.6,16.6,21.4,27.3,81.8,13.2,2.6,0.6,0.4,1.4,27.7,1906,80.9,14.0,5.1,0.0,13.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
3996,48439110500,TX,Tarrant,51.8,43.7,1.7,0.0,1.6,0.0,5015,39919.0,6427.0,16100.0,1329.0,16.0,28.1,13.4,18.7,34.7,13.0,20.2,82.4,11.2,0.0,1.7,4.5,0.3,24.0,3667,82.3,13.3,4.4,0.0,8.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
3997,48439110600,TX,Tarrant,26.5,66.7,1.0,0.2,2.9,0.0,1812,53250.0,6971.0,34794.0,5505.0,9.8,9.5,37.9,18.4,29.9,5.6,8.1,86.1,6.5,0.0,1.8,2.0,3.6,19.4,1155,73.2,15.8,11.0,0.0,5.9,1134484,2245,338,12,8.02630975844525,481.5785855067149
3998,48439110701,TX,Tarrant,24.6,61.6,7.1,1.6,1.1,0.0,4957,41563.0,11602.0,19817.0,2232.0,17.9,28.8,12.3,21.6,22.2,20.3,23.7,89.6,8.2,0.0,0.5,0.0,1.7,26.8,3550,77.5,14.1,8.4,0.0,9.7,1134484,2245,338,12,8.02630975844525,481.5785855067149
3999,48439110703,TX,Tarrant,32.1,54.8,5.6,0.3,4.6,0.0,3597,50455.0,10761.0,23777.0,3877.0,16.3,24.6,17.4,15.8,29.1,6.7,31.1,89.6,8.8,0.0,0.0,1.6,0.0,26.0,2625,81.5,12.2,6.2,0.0,5.5,1134484,2245,338,12,8.02630975844525,481.5785855067149
4000,48439110704,TX,Tarrant,25.6,60.7,10.5,0.0,1.3,0.0,3163,28472.0,4587.0,15870.0,1745.0,28.5,41.9,8.3,25.8,34.5,13.2,18.1,86.5,4.3,0.7,2.4,3.9,2.2,24.0,1572,76.0,17.9,6.1,0.0,9.3,1134484,2245,338,12,8.02630975844525,481.5785855067149
4001,48439110805,TX,Tarrant,20.2,66.1,7.0,0.0,4.8,0.0,4746,69649.0,6149.0,32644.0,5314.0,6.0,1.9,36.0,11.6,33.5,3.7,15.1,88.2,7.4,0.0,0.0,1.8,2.7,25.4,3515,72.3,22.6,5.1,0.0,6.3,1134484,2245,338,12,8.02630975844525,481.5785855067149
4002,48439110806,TX,Tarrant,17.5,70.1,8.4,0.0,1.2,0.0,3545,78401.0,10524.0,29069.0,3547.0,4.1,4.3,46.3,12.1,24.8,8.4,8.3,86.4,9.6,0.0,0.0,1.1,2.8,25.3,2625,79.8,14.8,5.4,0.0,3.2,1134484,2245,338,12,8.02630975844525,481.5785855067149
4003,48439110807,TX,Tarrant,29.4,52.1,13.0,0.0,1.9,0.0,4312,58833.0,2716.0,26051.0,4822.0,15.2,23.2,39.6,16.7,27.5,8.8,7.4,84.3,14.1,0.2,0.0,0.4,1.0,24.8,2922,78.2,18.0,3.8,0.0,6.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
4004,48439110808,TX,Tarrant,8.1,87.1,0.0,0.3,3.8,0.0,1603,128125.0,11081.0,74517.0,17914.0,5.6,9.7,60.3,8.7,21.2,2.8,7.0,88.0,3.9,0.0,1.0,0.0,7.1,23.3,1027,81.2,11.4,7.4,0.0,1.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
4005,48439110809,TX,Tarrant,9.1,79.1,10.6,0.0,1.0,0.0,1562,78214.0,12989.0,35331.0,4853.0,11.6,12.3,50.8,5.5,32.6,5.9,5.2,90.0,8.3,0.4,0.0,0.3,1.0,25.9,955,79.6,14.2,6.2,0.0,9.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
4006,48439110901,TX,Tarrant,7.7,86.8,1.4,0.2,2.6,0.0,3400,80515.0,9242.0,39066.0,2531.0,3.2,0.7,43.8,13.8,25.3,9.8,7.3,89.0,6.1,0.5,0.0,0.6,3.7,22.8,2064,80.0,13.1,6.9,0.0,3.5,1134484,2245,338,12,8.02630975844525,481.5785855067149
4007,48439110903,TX,Tarrant,9.5,76.5,13.2,0.3,0.5,0.0,1271,66058.0,9023.0,39320.0,4932.0,9.2,21.4,51.2,9.5,27.8,7.0,4.5,83.4,6.7,0.4,0.0,2.3,7.1,21.6,905,74.1,15.2,10.6,0.0,5.4,1134484,2245,338,12,8.02630975844525,481.5785855067149
4008,48439110905,TX,Tarrant,13.3,73.9,4.4,0.1,3.4,0.0,3566,64355.0,4169.0,30678.0,2342.0,5.7,10.7,41.6,16.0,32.1,4.6,5.6,90.4,5.8,0.0,0.0,0.4,3.4,24.3,2170,80.9,10.8,8.3,0.0,6.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
4009,48439110906,TX,Tarrant,11.8,80.5,2.1,0.0,2.5,0.0,3483,66023.0,7055.0,27455.0,2142.0,6.7,7.5,35.2,16.3,22.6,15.4,10.4,85.1,8.9,0.3,0.4,1.6,3.7,24.9,2262,86.6,9.2,3.4,0.7,3.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
4010,48439110907,TX,Tarrant,4.7,85.0,3.8,1.0,2.6,0.0,2210,68678.0,5161.0,35742.0,3504.0,2.2,0.9,50.3,8.9,27.1,5.3,8.4,89.2,4.4,0.6,0.0,2.8,3.0,26.0,1416,83.2,11.6,5.2,0.0,5.2,1134484,2245,338,12,8.02630975844525,481.5785855067149
4011,48439111003,TX,Tarrant,34.8,47.0,13.1,0.0,2.6,0.0,2125,69485.0,12138.0,26794.0,2452.0,11.5,23.9,36.6,14.4,22.7,11.8,14.5,85.1,11.3,0.3,0.0,0.7,2.6,26.5,1287,79.5,12.3,8.2,0.0,11.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
4012,48439111005,TX,Tarrant,30.8,17.8,46.5,0.4,3.0,0.0,5489,41074.0,9064.0,15504.0,1665.0,29.9,36.7,28.6,24.0,18.6,13.6,15.1,83.8,10.2,0.0,0.4,1.9,3.7,26.1,3690,79.9,13.8,6.2,0.0,17.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
4013,48439111008,TX,Tarrant,21.4,57.4,14.9,0.1,1.3,0.0,5255,64105.0,3922.0,24672.0,2879.0,15.6,29.0,34.3,20.1,20.9,7.0,17.7,80.3,14.3,0.0,0.0,0.1,5.4,29.7,4011,78.3,16.8,4.9,0.0,5.9,1134484,2245,338,12,8.02630975844525,481.5785855067149
4014,48439111010,TX,Tarrant,21.7,72.4,5.3,0.2,0.0,0.0,2512,69485.0,14142.0,43162.0,5046.0,5.5,0.0,50.0,13.0,21.7,7.0,8.3,74.1,11.7,0.6,2.6,2.2,8.8,32.9,1380,81.7,14.4,3.8,0.0,4.2,1134484,2245,338,12,8.02630975844525,481.5785855067149
4015,48439111011,TX,Tarrant,21.7,28.4,41.3,0.1,5.1,0.0,5989,75934.0,9026.0,23874.0,2315.0,9.8,14.5,41.9,12.0,29.1,5.1,11.8,88.2,7.8,0.0,0.0,0.4,3.6,28.9,4560,80.7,14.9,4.4,0.0,7.2,1134484,2245,338,12,8.02630975844525,481.5785855067149
4016,48439111012,TX,Tarrant,24.8,21.3,49.6,0.6,3.7,0.0,5034,68698.0,10946.0,22694.0,2675.0,14.2,13.7,38.3,17.2,23.6,6.7,14.1,91.0,6.5,0.6,0.0,0.2,1.8,26.5,4065,74.0,19.7,6.3,0.0,7.5,1134484,2245,338,12,8.02630975844525,481.5785855067149
4017,48439111013,TX,Tarrant,27.1,43.3,24.4,0.5,3.9,0.0,5593,61838.0,11925.0,24543.0,2240.0,11.0,10.0,36.1,15.1,26.8,6.3,15.6,83.5,10.6,0.0,1.8,0.0,4.1,30.8,4001,87.3,9.5,3.2,0.0,7.5,1134484,2245,338,12,8.02630975844525,481.5785855067149
4018,48439111015,TX,Tarrant,15.9,68.3,13.8,0.0,1.0,0.0,1696,63474.0,4635.0,24749.0,3472.0,14.5,24.0,32.2,15.8,24.9,13.5,13.6,88.3,8.5,0.5,0.0,0.5,2.1,35.0,1191,72.9,14.3,12.8,0.0,7.0,1134484,2245,338,12,8.02630975844525,481.5785855067149
4019,48439111016,TX,Tarrant,13.2,73.2,8.0,0.0,1.5,0.2,6745,80272.0,9149.0,29552.0,3250.0,10.0,16.8,39.8,11.6,30.3,6.3,11.9,89.9,3.9,0.8,0.0,0.7,4.8,25.8,4794,78.2,15.2,6.7,0.0,5.6,1134484,2245,338,12,8.02630975844525,481.5785855067149
4020,48439111017,TX,Tarrant,16.3,50.1,24.6,0.1,7.2,0.0,7057,103153.0,6743.0,35583.0,2761.0,3.6,4.8,54.2,14.7,21.1,2.5,7.5,86.4,7.9,0.0,0.0,0.2,5.5,27.6,5375,79.1,17.7,3.1,0.0,7.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
4021,48439111018,TX,Tarrant,17.2,69.7,10.0,2.8,0.0,0.0,1722,97250.0,26022.0,38264.0,4330.0,7.0,12.7,45.1,10.5,19.7,9.4,15.2,88.0,8.0,0.0,0.5,0.0,3.6,37.8,1070,85.5,10.5,4.0,0.0,12.3,1134484,2245,338,12,8.02630975844525,481.5785855067149
4022,48439111102,TX,Tarrant,39.2,4.9,54.1,0.7,0.1,0.0,3264,44952.0,7874.0,16959.0,2092.0,24.6,44.1,16.9,24.2,20.5,11.6,26.9,81.7,14.3,1.3,0.0,1.3,1.5,26.3,2477,79.6,12.9,7.5,0.0,11.3,1134484,2245,338,12,8.02630975844525,481.5785855067149
4023,48439111103,TX,Tarrant,57.9,12.8,28.5,0.0,0.0,0.0,1856,36693.0,5666.0,14935.0,3119.0,29.9,38.5,13.6,21.1,21.7,14.5,29.0,81.9,16.3,0.0,0.0,0.0,1.7,21.9,1591,91.3,3.3,5.5,0.0,5.5,1134484,2245,338,12,8.02630975844525,481.5785855067149
4024,48439111104,TX,Tarrant,28.8,13.5,55.1,0.2,1.0,0.0,1715,51313.0,8213.0,18842.0,1764.0,16.2,25.7,26.6,11.7,24.1,17.2,20.3,84.3,12.9,0.0,0.0,0.0,2.8,27.4,1085,82.0,9.8,8.2,0.0,8.7,1134484,2245,338,12,8.02630975844525,481.5785855067149
4025,48439111202,TX,Tarrant,44.8,31.2,22.0,0.1,0.4,0.0,3239,36977.0,5746.0,17111.0,2782.0,25.1,41.0,18.9,21.0,20.2,19.1,20.8,90.0,7.7,0.0,1.3,0.0,0.9,23.9,2611,85.9,10.2,3.3,0.7,9.8,1134484,2245,338,12,8.02630975844525,481.5785855067149
4026,48439111203,TX,Tarrant,16.2,67.0,10.2,1.6,4.1,0.0,4065,71434.0,8873.0,24827.0,2913.0,13.6,24.1,28.8,13.0,29.6,13.2,15.4,84.0,6.6,0.0,0.0,3.4,5.9,26.1,2624,78.3,13.1,8.6,0.0,7.2,1134484,2245,338,12,8.02630975844525,481.5785855067149
